review_key,date_key,customer_key,product_key,rating,review_text,sentiment_score,created_at
4490,20240112,223,64,1,Very poor quality,-0.14,2026-01-30 00:03:26.476104
4491,20240725,224,70,3,Nothing special but acceptable,-0.17,2026-01-30 00:03:26.476104
4492,20241122,329,67,5,"Perfect, would buy again",-0.45,2026-01-30 00:03:26.476104
4493,20240726,1163,139,4,Good value for the price,-0.6,2026-01-30 00:03:26.476104
4494,20241011,1218,35,2,Somewhat disappointed,0.26,2026-01-30 00:03:26.476104
4495,20240724,1961,117,5,"Amazing quality, exceeded expectations",-0.18,2026-01-30 00:03:26.476104
4496,20240223,413,38,3,"Average product, does the job",-0.7,2026-01-30 00:03:26.476104
4497,20231222,896,147,3,Nothing special but acceptable,-0.32,2026-01-30 00:03:26.476104
4498,20240126,516,16,4,Good value for the price,0.22,2026-01-30 00:03:26.476104
4499,20240127,938,53,4,Good quality and fast delivery,0.16,2026-01-30 00:03:26.476104
4500,20231216,1763,148,5,"Perfect, would buy again",0.42,2026-01-30 00:03:26.476104
4501,20240326,134,93,4,Good quality and fast delivery,0.02,2026-01-30 00:03:26.476104
4502,20240605,714,30,1,"Terrible experience, do not buy",0.77,2026-01-30 00:03:26.476104
4503,20241109,895,151,4,Good value for the price,0.89,2026-01-30 00:03:26.476104
4504,20240706,1051,92,5,"Excellent product, highly recommended",0.71,2026-01-30 00:03:26.476104
4505,20240102,148,47,5,"Perfect, would buy again",-0.7,2026-01-30 00:03:26.476104
4506,20240715,1709,5,3,Okay for the price,0.69,2026-01-30 00:03:26.476104
4507,20240702,1158,136,5,"Perfect, would buy again",0.88,2026-01-30 00:03:26.476104
4508,20240221,1432,71,1,Very poor quality,0.91,2026-01-30 00:03:26.476104
4509,20241219,981,98,3,Okay for the price,0.65,2026-01-30 00:03:26.476104
4510,20240102,862,155,1,Completely disappointed,0.71,2026-01-30 00:03:26.476104
4511,20240123,1858,62,2,Somewhat disappointed,-0.97,2026-01-30 00:03:26.476104
4512,20240702,140,28,3,Nothing special but acceptable,-0.5,2026-01-30 00:03:26.476104
4513,20240826,273,45,1,"Terrible experience, do not buy",-0.98,2026-01-30 00:03:26.476104
4514,20241012,1833,112,4,Good value for the price,0.11,2026-01-30 00:03:26.476104
4515,20240904,1177,112,2,Somewhat disappointed,0.71,2026-01-30 00:03:26.476104
4516,20240817,1793,86,3,Okay for the price,0.08,2026-01-30 00:03:26.476104
4517,20240304,1391,12,4,Very satisfied overall,-0.56,2026-01-30 00:03:26.476104
4518,20240413,494,2,4,Good value for the price,0.85,2026-01-30 00:03:26.476104
4519,20240902,1430,15,5,"Excellent product, highly recommended",-0.28,2026-01-30 00:03:26.476104
4520,20240208,1396,54,5,"Perfect, would buy again",-0.66,2026-01-30 00:03:26.476104
4521,20241230,1185,60,5,"Excellent product, highly recommended",0.22,2026-01-30 00:03:26.476104
4522,20240328,1037,78,4,Good value for the price,-0.48,2026-01-30 00:03:26.476104
4523,20241107,432,138,1,Completely disappointed,-0.71,2026-01-30 00:03:26.476104
4524,20240529,1589,131,2,"Not great, quality could be better",0.99,2026-01-30 00:03:26.476104
4525,20240407,1522,85,3,Okay for the price,0.78,2026-01-30 00:03:26.476104
4526,20241226,949,119,1,Very poor quality,-0.96,2026-01-30 00:03:26.476104
4527,20241114,742,70,2,Below expectations,0.49,2026-01-30 00:03:26.476104
4528,20231228,477,10,3,Nothing special but acceptable,0.55,2026-01-30 00:03:26.476104
4529,20241031,851,66,1,Completely disappointed,0.63,2026-01-30 00:03:26.476104
4530,20241010,1565,43,3,Nothing special but acceptable,-0.6,2026-01-30 00:03:26.476104
4531,20240103,1832,157,3,Okay for the price,0.41,2026-01-30 00:03:26.476104
4532,20240130,310,92,2,"Not great, quality could be better",0.83,2026-01-30 00:03:26.476104
4533,20240917,452,41,2,Somewhat disappointed,0.89,2026-01-30 00:03:26.476104
4534,20240712,660,10,5,"Excellent product, highly recommended",-0.43,2026-01-30 00:03:26.476104
4535,20240719,624,123,5,"Amazing quality, exceeded expectations",0.25,2026-01-30 00:03:26.476104
4536,20240501,805,152,2,Somewhat disappointed,-0.64,2026-01-30 00:03:26.476104
4537,20231225,1334,110,4,Good value for the price,0.28,2026-01-30 00:03:26.476104
4538,20231211,168,78,5,"Perfect, would buy again",-0.01,2026-01-30 00:03:26.476104
4539,20231213,262,68,4,Good value for the price,0.71,2026-01-30 00:03:26.476104
4540,20241201,1354,124,4,Very satisfied overall,-0.89,2026-01-30 00:03:26.476104
4541,20240506,1007,79,1,Very poor quality,-0.5,2026-01-30 00:03:26.476104
4542,20241228,78,67,1,Completely disappointed,-0.78,2026-01-30 00:03:26.476104
4543,20240524,1389,119,2,Below expectations,0.12,2026-01-30 00:03:26.476104
4544,20231216,1207,159,3,Nothing special but acceptable,0.07,2026-01-30 00:03:26.476104
4545,20240226,929,109,1,Very poor quality,0.82,2026-01-30 00:03:26.476104
4546,20240730,392,80,1,Completely disappointed,0.2,2026-01-30 00:03:26.476104
4547,20231222,971,142,1,"Terrible experience, do not buy",-0.01,2026-01-30 00:03:26.476104
4548,20240112,143,19,5,"Perfect, would buy again",-0.06,2026-01-30 00:03:26.476104
4549,20240409,1271,81,5,"Perfect, would buy again",0.42,2026-01-30 00:03:26.476104
4550,20240910,1254,78,2,Somewhat disappointed,-0.98,2026-01-30 00:03:26.476104
4551,20240827,103,102,1,Very poor quality,-0.93,2026-01-30 00:03:26.476104
4552,20240308,1769,138,4,Very satisfied overall,0.89,2026-01-30 00:03:26.476104
4553,20240119,1019,138,3,Okay for the price,-0.26,2026-01-30 00:03:26.476104
4554,20241209,1822,1,5,"Excellent product, highly recommended",0.36,2026-01-30 00:03:26.476104
4555,20240803,520,104,1,"Terrible experience, do not buy",0.77,2026-01-30 00:03:26.476104
4556,20240416,1011,19,1,Completely disappointed,0.16,2026-01-30 00:03:26.476104
4557,20240718,1704,54,2,Below expectations,0.26,2026-01-30 00:03:26.476104
4558,20241013,1081,14,4,Good quality and fast delivery,-0.92,2026-01-30 00:03:26.476104
4559,20241104,896,40,3,Nothing special but acceptable,-0.81,2026-01-30 00:03:26.476104
4560,20240505,1497,12,2,Somewhat disappointed,-0.87,2026-01-30 00:03:26.476104
4561,20240721,877,120,4,Good value for the price,0.32,2026-01-30 00:03:26.476104
4562,20240512,1149,63,1,"Terrible experience, do not buy",0.33,2026-01-30 00:03:26.476104
4563,20240115,1364,87,2,"Not great, quality could be better",0.44,2026-01-30 00:03:26.476104
4564,20231220,1090,154,3,Nothing special but acceptable,-0.2,2026-01-30 00:03:26.476104
4565,20240421,443,152,1,Completely disappointed,0.19,2026-01-30 00:03:26.476104
4566,20240606,1881,99,3,Nothing special but acceptable,0.89,2026-01-30 00:03:26.476104
4567,20241007,383,40,3,Okay for the price,0.04,2026-01-30 00:03:26.476104
4568,20241206,1114,61,2,Below expectations,0.61,2026-01-30 00:03:26.476104
4569,20240329,22,38,3,Nothing special but acceptable,-0.42,2026-01-30 00:03:26.476104
4570,20240511,1032,92,3,Okay for the price,0.57,2026-01-30 00:03:26.476104
4571,20240509,916,2,1,Completely disappointed,0.44,2026-01-30 00:03:26.476104
4572,20240819,1991,12,2,Below expectations,-0.69,2026-01-30 00:03:26.476104
4573,20241119,224,140,4,Good value for the price,-0.54,2026-01-30 00:03:26.476104
4574,20240314,651,90,4,Good quality and fast delivery,0.58,2026-01-30 00:03:26.476104
4575,20240317,492,127,3,"Average product, does the job",0.46,2026-01-30 00:03:26.476104
4576,20240402,943,112,4,Good value for the price,0.3,2026-01-30 00:03:26.476104
4577,20240814,358,104,1,Very poor quality,-0.22,2026-01-30 00:03:26.476104
4578,20240127,853,8,1,Completely disappointed,-0.59,2026-01-30 00:03:26.476104
4579,20240516,1983,45,1,Completely disappointed,-0.73,2026-01-30 00:03:26.476104
4580,20240705,242,135,2,Below expectations,0.03,2026-01-30 00:03:26.476104
4581,20231205,514,60,2,Below expectations,-0.44,2026-01-30 00:03:26.476104
4582,20240102,1602,29,5,"Perfect, would buy again",-0.17,2026-01-30 00:03:26.476104
4583,20240910,1210,126,3,"Average product, does the job",-0.87,2026-01-30 00:03:26.476104
4584,20241208,811,153,4,Very satisfied overall,-0.37,2026-01-30 00:03:26.476104
4585,20241117,1754,134,2,Somewhat disappointed,-0.55,2026-01-30 00:03:26.476104
4586,20240321,1553,149,4,Good quality and fast delivery,0.48,2026-01-30 00:03:26.476104
4587,20240810,178,5,4,Good quality and fast delivery,-0.21,2026-01-30 00:03:26.476104
4588,20240621,1519,118,1,Very poor quality,0.65,2026-01-30 00:03:26.476104
4589,20240524,1871,16,3,"Average product, does the job",0.99,2026-01-30 00:03:26.476104
4590,20231208,405,95,5,"Perfect, would buy again",0.69,2026-01-30 00:03:26.476104
4591,20240102,519,22,3,Okay for the price,0.36,2026-01-30 00:03:26.476104
4592,20240906,1893,47,3,Okay for the price,-0.31,2026-01-30 00:03:26.476104
4593,20240423,1133,47,1,Very poor quality,0.4,2026-01-30 00:03:26.476104
4594,20240702,1113,32,4,Good quality and fast delivery,0.41,2026-01-30 00:03:26.476104
4595,20240216,1734,77,3,Nothing special but acceptable,-0.41,2026-01-30 00:03:26.476104
4596,20240205,842,14,5,"Amazing quality, exceeded expectations",-0.09,2026-01-30 00:03:26.476104
4597,20240418,469,118,2,Below expectations,0.31,2026-01-30 00:03:26.476104
4598,20240712,1044,59,1,Completely disappointed,-0.18,2026-01-30 00:03:26.476104
4599,20240520,131,104,2,Somewhat disappointed,0.25,2026-01-30 00:03:26.476104
4600,20241102,1799,79,4,Good value for the price,0.23,2026-01-30 00:03:26.476104
4601,20241119,1084,57,2,"Not great, quality could be better",-0.03,2026-01-30 00:03:26.476104
4602,20240828,1854,121,5,"Perfect, would buy again",0.4,2026-01-30 00:03:26.476104
4603,20240819,1018,30,4,Good value for the price,0.86,2026-01-30 00:03:26.476104
4604,20240915,14,34,1,Very poor quality,0.35,2026-01-30 00:03:26.476104
4605,20241228,761,42,1,Completely disappointed,-0.48,2026-01-30 00:03:26.476104
4606,20241007,838,154,4,Very satisfied overall,0.87,2026-01-30 00:03:26.476104
4607,20240111,1255,148,4,Good value for the price,-0.84,2026-01-30 00:03:26.476104
4608,20240817,1200,3,2,Below expectations,-1.0,2026-01-30 00:03:26.476104
4609,20240702,881,103,4,Good quality and fast delivery,-0.45,2026-01-30 00:03:26.476104
4610,20241209,1557,160,5,"Amazing quality, exceeded expectations",0.8,2026-01-30 00:03:26.476104
4611,20240920,1485,45,2,"Not great, quality could be better",-0.14,2026-01-30 00:03:26.476104
4612,20240625,876,151,3,Okay for the price,-0.76,2026-01-30 00:03:26.476104
4613,20240606,486,105,5,"Excellent product, highly recommended",-0.82,2026-01-30 00:03:26.476104
4614,20240202,1658,14,3,Nothing special but acceptable,0.94,2026-01-30 00:03:26.476104
4615,20240916,693,28,5,"Excellent product, highly recommended",-0.46,2026-01-30 00:03:26.476104
4616,20241223,1512,126,2,"Not great, quality could be better",0.08,2026-01-30 00:03:26.476104
4617,20240517,880,145,4,Good quality and fast delivery,-1.0,2026-01-30 00:03:26.476104
4618,20241112,57,116,1,"Terrible experience, do not buy",0.9,2026-01-30 00:03:26.476104
4619,20241002,1082,51,4,Very satisfied overall,0.66,2026-01-30 00:03:26.476104
4620,20231229,1814,11,4,Very satisfied overall,-0.13,2026-01-30 00:03:26.476104
4621,20240404,1166,46,3,Nothing special but acceptable,0.6,2026-01-30 00:03:26.476104
4622,20241229,12,159,3,"Average product, does the job",0.41,2026-01-30 00:03:26.476104
4623,20240116,73,89,4,Good quality and fast delivery,-0.48,2026-01-30 00:03:26.476104
4624,20240312,1426,39,3,Nothing special but acceptable,0.41,2026-01-30 00:03:26.476104
4625,20240119,1852,86,5,"Amazing quality, exceeded expectations",0.8,2026-01-30 00:03:26.476104
4626,20240314,1110,46,5,"Amazing quality, exceeded expectations",0.3,2026-01-30 00:03:26.476104
4627,20240613,333,145,3,"Average product, does the job",0.34,2026-01-30 00:03:26.476104
4628,20241112,1378,60,2,"Not great, quality could be better",0.63,2026-01-30 00:03:26.476104
4629,20241107,525,110,3,Nothing special but acceptable,0.76,2026-01-30 00:03:26.476104
4630,20240624,1050,148,5,"Amazing quality, exceeded expectations",-0.58,2026-01-30 00:03:26.476104
4631,20240513,6,14,1,Completely disappointed,-0.19,2026-01-30 00:03:26.476104
4632,20241126,136,42,5,"Perfect, would buy again",0.3,2026-01-30 00:03:26.476104
4633,20241002,1385,8,3,Nothing special but acceptable,-0.67,2026-01-30 00:03:26.476104
4634,20241129,1260,160,4,Good value for the price,-0.27,2026-01-30 00:03:26.476104
4635,20240904,1976,61,2,Below expectations,-0.76,2026-01-30 00:03:26.476104
4636,20240902,835,34,2,Somewhat disappointed,0.67,2026-01-30 00:03:26.476104
4637,20241117,1642,156,4,Good value for the price,0.78,2026-01-30 00:03:26.476104
4638,20241227,333,120,2,Somewhat disappointed,0.71,2026-01-30 00:03:26.476104
4639,20241103,321,46,2,"Not great, quality could be better",-0.39,2026-01-30 00:03:26.476104
4640,20231216,1627,27,4,Very satisfied overall,0.95,2026-01-30 00:03:26.476104
4641,20240503,1469,13,1,Completely disappointed,0.29,2026-01-30 00:03:26.476104
4642,20240925,677,135,2,"Not great, quality could be better",0.5,2026-01-30 00:03:26.476104
4643,20240713,480,105,3,"Average product, does the job",0.93,2026-01-30 00:03:26.476104
4644,20240305,1542,76,4,Very satisfied overall,-0.62,2026-01-30 00:03:26.476104
4645,20241220,1484,96,2,"Not great, quality could be better",0.72,2026-01-30 00:03:26.476104
4646,20240801,1198,75,1,"Terrible experience, do not buy",0.82,2026-01-30 00:03:26.476104
4647,20240823,572,151,4,Good quality and fast delivery,-0.61,2026-01-30 00:03:26.476104
4648,20231212,1077,94,2,Somewhat disappointed,0.03,2026-01-30 00:03:26.476104
4649,20240719,875,105,1,Very poor quality,0.71,2026-01-30 00:03:26.476104
4650,20240413,1083,92,5,"Perfect, would buy again",0.43,2026-01-30 00:03:26.476104
4651,20241123,1523,160,5,"Amazing quality, exceeded expectations",-0.65,2026-01-30 00:03:26.476104
4652,20240522,1948,89,2,"Not great, quality could be better",0.51,2026-01-30 00:03:26.476104
4653,20240614,1792,82,5,"Amazing quality, exceeded expectations",-0.24,2026-01-30 00:03:26.476104
4654,20240825,1772,92,2,Somewhat disappointed,0.26,2026-01-30 00:03:26.476104
4655,20231204,748,14,4,Good quality and fast delivery,-0.14,2026-01-30 00:03:26.476104
4656,20240423,361,107,4,Good quality and fast delivery,-0.39,2026-01-30 00:03:26.476104
4657,20240326,173,10,3,"Average product, does the job",-0.84,2026-01-30 00:03:26.476104
4658,20241130,816,105,4,Good quality and fast delivery,-0.77,2026-01-30 00:03:26.476104
4659,20241212,1173,156,3,Nothing special but acceptable,-0.13,2026-01-30 00:03:26.476104
4660,20241223,757,11,2,Somewhat disappointed,-0.08,2026-01-30 00:03:26.476104
4661,20240613,1932,19,5,"Perfect, would buy again",-0.06,2026-01-30 00:03:26.476104
4662,20240122,1629,86,3,Okay for the price,0.04,2026-01-30 00:03:26.476104
4663,20240328,1550,63,4,Very satisfied overall,0.86,2026-01-30 00:03:26.476104
4664,20240408,1531,109,5,"Perfect, would buy again",0.73,2026-01-30 00:03:26.476104
4665,20240530,89,133,5,"Excellent product, highly recommended",0.8,2026-01-30 00:03:26.476104
4666,20240629,724,134,4,Good value for the price,-0.66,2026-01-30 00:03:26.476104
4667,20240331,550,90,2,"Not great, quality could be better",-0.22,2026-01-30 00:03:26.476104
4668,20231218,1932,59,3,Okay for the price,-0.78,2026-01-30 00:03:26.476104
4669,20240606,1741,56,1,"Terrible experience, do not buy",-0.71,2026-01-30 00:03:26.476104
4670,20240206,897,146,3,Nothing special but acceptable,0.08,2026-01-30 00:03:26.476104
4671,20241021,38,48,5,"Excellent product, highly recommended",0.61,2026-01-30 00:03:26.476104
4672,20240820,448,85,4,Good value for the price,0.11,2026-01-30 00:03:26.476104
4673,20240609,1993,80,2,Below expectations,-0.02,2026-01-30 00:03:26.476104
4674,20240504,1402,105,1,Completely disappointed,-0.96,2026-01-30 00:03:26.476104
4675,20240214,838,73,2,Below expectations,0.84,2026-01-30 00:03:26.476104
4676,20241118,175,46,2,Below expectations,-0.83,2026-01-30 00:03:26.476104
4677,20240102,930,33,4,Very satisfied overall,0.5,2026-01-30 00:03:26.476104
4678,20241007,1882,92,3,Nothing special but acceptable,-0.5,2026-01-30 00:03:26.476104
4679,20240322,874,84,5,"Perfect, would buy again",0.04,2026-01-30 00:03:26.476104
4680,20240912,1106,83,4,Good quality and fast delivery,-0.64,2026-01-30 00:03:26.476104
4681,20240407,869,97,1,Very poor quality,-0.16,2026-01-30 00:03:26.476104
4682,20240812,1165,124,3,Okay for the price,-0.46,2026-01-30 00:03:26.476104
4683,20240919,199,3,3,"Average product, does the job",0.96,2026-01-30 00:03:26.476104
4684,20231220,1917,138,2,Somewhat disappointed,-0.78,2026-01-30 00:03:26.476104
4685,20240808,608,8,4,Very satisfied overall,0.76,2026-01-30 00:03:26.476104
4686,20241225,457,147,1,"Terrible experience, do not buy",0.74,2026-01-30 00:03:26.476104
4687,20240207,438,13,2,Below expectations,0.85,2026-01-30 00:03:26.476104
4688,20240207,1093,126,3,"Average product, does the job",0.87,2026-01-30 00:03:26.476104
4689,20240128,1407,159,4,Very satisfied overall,0.76,2026-01-30 00:03:26.476104
4690,20240313,1379,87,3,Okay for the price,0.22,2026-01-30 00:03:26.476104
4691,20241124,397,103,4,Very satisfied overall,0.91,2026-01-30 00:03:26.476104
4692,20240706,855,27,1,Completely disappointed,0.77,2026-01-30 00:03:26.476104
4693,20240310,1578,145,1,Completely disappointed,0.03,2026-01-30 00:03:26.476104
4694,20240324,974,35,3,"Average product, does the job",0.71,2026-01-30 00:03:26.476104
4695,20240602,1844,110,4,Very satisfied overall,-0.14,2026-01-30 00:03:26.476104
4696,20240126,569,40,2,Below expectations,-0.75,2026-01-30 00:03:26.476104
4697,20241018,1704,126,1,Very poor quality,-0.88,2026-01-30 00:03:26.476104
4698,20240531,1442,155,5,"Perfect, would buy again",0.41,2026-01-30 00:03:26.476104
4699,20241120,315,51,2,"Not great, quality could be better",0.32,2026-01-30 00:03:26.476104
4700,20240528,1603,103,4,Very satisfied overall,0.32,2026-01-30 00:03:26.476104
4701,20240127,1948,37,4,Very satisfied overall,0.92,2026-01-30 00:03:26.476104
4702,20240514,657,160,5,"Amazing quality, exceeded expectations",-0.92,2026-01-30 00:03:26.476104
4703,20240330,1289,75,2,"Not great, quality could be better",0.88,2026-01-30 00:03:26.476104
4704,20241211,1418,80,5,"Excellent product, highly recommended",-0.93,2026-01-30 00:03:26.476104
4705,20240808,983,146,3,"Average product, does the job",-0.11,2026-01-30 00:03:26.476104
4706,20240921,1630,143,5,"Amazing quality, exceeded expectations",0.05,2026-01-30 00:03:26.476104
4707,20240907,595,44,2,Somewhat disappointed,0.84,2026-01-30 00:03:26.476104
